GeoFips,GeoName,LineCode,Description,2014,2015,2016,2017,2018,2019,2020
24000,Maryland,4,      Motor vehicles and parts,8400.6,8897.3,8880.4,8921.9,9111.4,8990.8,9035.7
24000,Maryland,5,      Furnishings and durable household equipment,5317.7,5621.8,5768.6,5955.7,6130.9,6282.6,6636.2
24000,Maryland,6,      Recreational goods and vehicles,6447.4,6439.9,6620.5,6723,6978.6,7667.1,8559.9
24000,Maryland,7,      Other durable goods,3833.3,4034.3,3993.2,4059.7,4095.2,4176.1,3926
24000,Maryland,8,    Nondurable goods,50757.9,50401.1,50509.7,52353,54052,54974.4,55701
24000,Maryland,9,      Food and beverages purchased for off-premises consumption,16367.3,16423.4,16539.7,16915.5,17181.7,17384.7,19075
24000,Maryland,10,      Clothing and footwear,7199.3,7347.6,7233.8,7335.3,7416.9,7426.6,6448
24000,Maryland,11,      Gasoline and other energy goods,7057.7,5426.3,4842.7,5332.9,6149.2,5748.6,4241.1
24000,Maryland,12,      Other nondurable goods,20133.5,21203.8,21893.5,22769.2,23304.1,24414.5,25936.8
24000,Maryland,13,  Services,168172,173604.9,179685.8,185894.8,193612.2,198750.7,184598
24000,Maryland,14,    Household consumption expenditures (for services),160415.9,165955.4,171400.6,177236,184167.6,189929.7,173929.8
24000,Maryland,15,      Housing and utilities,48762.4,49387.7,50476.9,51462.8,53391.4,54819.5,56252.7
24000,Maryland,16,      Health care,38822.2,41072.5,42604.8,43900.6,44940.5,46760.7,43514.1
24000,Maryland,17,      Transportation services,7664.9,8001.1,8478.6,8830.8,9264.8,9556.3,7213.4
24000,Maryland,18,      Recreation services,9237.9,9688.3,10314.8,10753.9,11065.4,11067.4,7720.5
24000,Maryland,19,      Food services and accommodations,14904.4,15922.8,16782.3,17765.3,18502.7,19378.9,14843.7
24000,Maryland,20,      Financial services and insurance,17044.5,17498.8,17631.3,18932.2,20315.1,20605.9,20905.6
24000,Maryland,21,      Other services,23979.6,24384.1,25111.8,25590.4,26687.7,27740.9,23479.8
24000,Maryland,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),7756.1,7649.5,8285.3,8658.8,9444.6,8821,10668.2
24000,Maryland,23,      Gross output of nonprofit institutions,31821.9,33069,34355,35505.5,36886.4,37393.5,37098.1
24000,Maryland,24,      Less: Receipts from sales of goods and services by nonprofit institutions,24065.8,25419.5,26069.7,26846.6,27441.8,28572.4,26429.9
25000,Massachusetts,1,Personal consumption expenditures,315612.4,327178.8,337983,350797.7,364729.5,377584.5,358472.3
25000,Massachusetts,2,  Goods,91806.5,93138.2,95052.1,99331.6,102569.6,105913.6,107280.8
25000,Massachusetts,3,    Durable goods,29997.8,31031.7,31774.6,32713.2,33923.7,34904.1,35926.4
25000,Massachusetts,4,      Motor vehicles and parts,9194.7,9866.4,9891.3,10209.9,10481.8,10210.3,10135
25000,Massachusetts,5,      Furnishings and durable household equipment,6851.5,7202.9,7564.4,7772,8157.6,8573.1,8892.4
25000,Massachusetts,6,      Recreational goods and vehicles,8971,8784.3,9039.4,9323.2,9756.2,10467,11582
25000,Massachusetts,7,      Other durable goods,4980.7,5178.1,5279.5,5408,5528.1,5653.8,5317
25000,Massachusetts,8,    Nondurable goods,61808.7,62106.5,63277.5,66618.4,68645.9,71009.4,71354.5
25000,Massachusetts,9,      Food and beverages purchased for off-premises consumption,22558.2,23041.4,23632.2,24831.8,25281.3,26024.2,28317.3
25000,Massachusetts,10,      Clothing and footwear,8967,9149.5,9398.6,9316.7,9453.4,9580.1,8069.6
25000,Massachusetts,11,      Gasoline and other energy goods,7219,5531.4,4917.9,5463,5943.9,5605.4,4138.2
25000,Massachusetts,12,      Other nondurable goods,23064.5,24384.3,25328.8,27007,27967.3,29799.9,30829.4
25000,Massachusetts,13,  Services,223805.9,234040.6,242930.9,251466.1,262159.9,271670.9,251191.4
25000,Massachusetts,14,    Household consumption expenditures (for services),210826,220709.4,228886.4,236846.5,247125.8,256626.3,234545
25000,Massachusetts,15,      Housing and utilities,53132.8,54573.5,56509,58543.8,61853.4,64910.9,67721.4
25000,Massachusetts,16,      Health care,55713.7,58525,60785.3,61449.1,62471.9,64688.6,59981.9
25000,Massachusetts,17,      Transportation services,12612.6,13289.3,14041.2,14703.3,15793.3,16513.1,10416.2
25000,Massachusetts,18,      Recreation services,12839.2,13988.9,14839.8,15872.8,16521.7,17108.1,11839.7
25000,Massachusetts,19,      Food services and accommodations,20294.5,21671.4,22821.3,23870.5,24875.8,26474.7,18907.6
25000,Massachusetts,20,      Financial services and insurance,28879.9,30326.6,30157.9,31361.2,32793.9,32681.3,33202.6
25000,Massachusetts,21,      Other services,27353.4,28334.8,29731.9,31045.7,32815.7,34249.6,32475.7
25000,Massachusetts,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),12979.9,13331.1,14044.5,14619.6,15034.2,15044.5,16646.4
25000,Massachusetts,23,      Gross output of nonprofit institutions,40384.6,41237.4,42735.1,43587.1,44182.5,45768.2,45268.8
25000,Massachusetts,24,      Less: Receipts from sales of goods and services by nonprofit institutions,27404.7,27906.2,28690.6,28967.5,29148.3,30723.7,28622.4
26000,Michigan,1,Personal consumption expenditures,356075.1,367102.3,380298.5,394387,411915.9,423447.6,411364.2
26000,Michigan,2,  Goods,112222,113842.2,116741.5,122454.5,127867.9,130985.4,134276.4
26000,Michigan,3,    Durable goods,34752,36820.3,38358.7,40019.1,41763.8,42753.3,45031
26000,Michigan,4,      Motor vehicles and parts,11836.5,12670.3,13220.2,14011,14359.9,14196,14773.9
26000,Michigan,5,      Furnishings and durable household equipment,7410,8019.3,8593.5,9072.8,9518.7,9747.6,10184.4
26000,Michigan,6,      Recreational goods and vehicles,9537.8,9821.5,10273.5,10590.7,11298.2,12112.8,13740.3
26000,Michigan,7,      Other durable goods,5967.6,6309.2,6271.5,6344.6,6586.9,6696.9,6332.4
26000,Michigan,8,    Nondurable goods,77470,77021.9,78382.8,82435.5,86104.1,88232.1,89245.3
26000,Michigan,9,      Food and beverages purchased for off-premises consumption,26961.4,27613.7,28701,30202.1,30957.2,31821.2,35198.4
26000,Michigan,10,      Clothing and footwear,9568.1,9785.2,9973.7,10039.1,10311.9,10427.1,9639
26000,Michigan,11,      Gasoline and other energy goods,13140.8,10082.1,8959.4,10051.4,11515.7,11091.2,7849.7
26000,Michigan,12,      Other nondurable goods,27799.9,29540.9,30748.7,32142.8,33319.3,34892.7,36558.3
26000,Michigan,13,  Services,243853.1,253260.1,263557,271932.5,284048,292462.2,277087.8
26000,Michigan,14,    Household consumption expenditures (for services),224531.7,233620,242858.1,250561,261545.3,269936.1,252452.9
26000,Michigan,15,      Housing and utilities,64062.5,64254.2,66738.8,68624.9,70916.8,73102.3,74905.8
26000,Michigan,16,      Health care,60340.3,63438,65919.4,67025.5,69502.7,72008.3,66288.9
26000,Michigan,17,      Transportation services,9165.1,9534.8,10291.8,10554.1,11108.1,11683.6,9139.1
26000,Michigan,18,      Recreation services,10627.7,10990,11690.8,12249.6,12637.3,12801.4,9211.5
26000,Michigan,19,      Food services and accommodations,19884.6,21318.5,22209.7,23189.5,24212,24813.7,19198.3
26000,Michigan,20,      Financial services and insurance,34531,37584.5,38681,41064.1,43556.3,44617.9,45706.1
26000,Michigan,21,      Other services,25920.5,26500,27326.6,27853.3,29612.1,30908.9,28003.2
26000,Michigan,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),19321.5,19640.1,20698.9,21371.5,22502.6,22526.2,24635
26000,Michigan,23,      Gross output of nonprofit institutions,51445.6,53298.2,55401.3,56345.2,58947,60537.4,59648.7
26000,Michigan,24,      Less: Receipts from sales of goods and services by nonprofit institutions,32124.2,33658.1,34702.4,34973.7,36444.4,38011.2,35013.8
27000,Minnesota,1,Personal consumption expenditures,219265.3,224669.9,231656.7,242701.2,255154.1,262443.4,251204.7
27000,Minnesota,2,  Goods,68992.7,69047.7,69756.9,72593.6,76112.1,77483.2,79308.3
27000,Minnesota,3,    Durable goods,24777.4,25997,26957.4,28482.6,30076.8,30985.3,32654.4
27000,Minnesota,4,      Motor vehicles and parts,8182.8,8897.1,9209.5,9959.2,10694.7,10834,11306.7
27000,Minnesota,5,      Furnishings and durable household equipment,4852.9,5151.8,5346.8,5524.3,5752.2,5948.3,6209.8
27000,Minnesota,6,      Recreational goods and vehicles,8609.9,8701.1,9144,9794.6,10296.7,10880.3,12060.9
27000,Minnesota,7,      Other durable goods,3131.9,3246.9,3257.1,3204.5,3333.1,3322.7,3077
27000,Minnesota,8,    Nondurable goods,44215.3,43050.7,42799.5,44111,46035.3,46498,46653.9
27000,Minnesota,9,      Food and beverages purchased for off-premises consumption,14948.6,15122.1,15228.3,15557.7,16086.8,16340.6,17792.1
27000,Minnesota,10,      Clothing and footwear,6180.3,6356.2,6454.6,6484.9,6597.4,6517.8,6014.7
27000,Minnesota,11,      Gasoline and other energy goods,8323.3,6319.9,5601.4,6217.7,6957,6691.1,5029.7
27000,Minnesota,12,      Other nondurable goods,14763.1,15252.5,15515.2,15850.7,16394.1,16948.5,17817.4
27000,Minnesota,13,  Services,150272.6,155622.2,161899.8,170107.6,179042,184960.2,171896.4
27000,Minnesota,14,    Household consumption expenditures (for services),141319.7,146549.5,152239.9,159988,168328.1,174193.8,159791.9
27000,Minnesota,15,      Housing and utilities,38509.1,38709.5,40088.1,41933.5,43499.4,45363.4,47004.5
27000,Minnesota,16,      Health care,38285.5,40461.5,42518.8,44334.1,46972.5,48959.5,45394.5
27000,Minnesota,17,      Transportation services,6584.7,6809,6947.4,7241,7567.7,7941.4,6069.4
27000,Minnesota,18,      Recreation services,7641.8,7993.7,8271.4,8781.2,9152.8,9190.1,6058.9
27000,Minnesota,19,      Food services and accommodations,12246.4,13013.9,13446.7,13849.6,14373,14840.7,11143.1
27000,Minnesota,20,      Financial services and insurance,18121.4,19158.1,19837.6,21617.7,23501,23487.5,23193.9
27000,Minnesota,21,      Other services,19930.9,20403.9,21130,22230.9,23261.6,24411.2,20927.6
27000,Minnesota,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),8952.8,9072.8,9659.9,10119.5,10714,10766.4,12104.6
27000,Minnesota,23,      Gross output of nonprofit institutions,28508.2,29698.2,31290.3,32758.4,34626.6,35710.5,35084.2
27000,Minnesota,24,      Less: Receipts from sales of goods and services by nonprofit institutions,19555.4,20625.4,21630.4,22638.9,23912.6,24944.1,22979.6
28000,Mississippi,1,Personal consumption expenditures,85903.7,87674,89429.6,91472.6,94782.1,96533.6,95998.3
28000,Mississippi,2,  Goods,31992.4,32000.5,32305.1,33126.7,34148,34584.4,36498.8
28000,Mississippi,3,    Durable goods,8690.7,9155.4,9482.7,9662.9,10015.7,10134.5,11040.4
28000,Mississippi,4,      Motor vehicles and parts,3820.7,4122.6,4240.5,4279.8,4423.8,4366.2,4798.2
28000,Mississippi,5,      Furnishings and durable household equipment,1920.4,2003.2,2094.3,2154.1,2288.6,2359.8,2592.8
28000,Mississippi,6,      Recreational goods and vehicles,1577.2,1619.2,1722.8,1810.2,1855.4,1936.9,2218.2
28000,Mississippi,7,      Other durable goods,1372.4,1410.3,1425.1,1418.8,1447.9,1471.6,1431.2
28000,Mississippi,8,    Nondurable goods,23301.7,22845.1,22822.4,23463.8,24132.3,24449.9,25458.5
28000,Mississippi,9,      Food and beverages purchased for off-premises consumption,7734.6,7889.2,7972.8,8152.9,8340.7,8558.8,9525.5
28000,Mississippi,10,      Clothing and footwear,2779.1,2810.4,2910.5,2897.9,2930,2907.4,2831
28000,Mississippi,11,      Gasoline and other energy goods,4511.2,3405.6,2926.7,3223.5,3507.4,3273.2,2489
28000,Mississippi,12,      Other nondurable goods,8276.8,8740,9012.5,9189.4,9354.3,9710.4,10613
28000,Mississippi,13,  Services,53911.4,55673.5,57124.4,58345.9,60634.1,61949.2,59499.4
28000,Mississippi,14,    Household consumption expenditures (for services),51907.8,53718.9,55044.1,56181.7,58370.6,59739.2,56778.7
28000,Mississippi,15,      Housing and utilities,15254.8,15532.3,15799.2,16007.6,16547.6,16572.5,16795.1
28000,Mississippi,16,      Health care,16296.9,17025.5,17495.7,17684.9,18497,19215.4,17988.5
28000,Mississippi,17,      Transportation services,1882.1,1913.3,2008.3,2054.5,2129.6,2232.8,1900.8
28000,Mississippi,18,      Recreation services,2377.7,2496.5,2565.4,2588.3,2632.5,2673.2,2085.9
28000,Mississippi,19,      Food services and accommodations,5473,5766.8,5953.6,6137.8,6328.9,6527.8,5931.2
28000,Mississippi,20,      Financial services and insurance,4847.6,5142.7,5237.3,5599.8,5917.6,5991,5926.7
28000,Mississippi,21,      Other services,5775.7,5841.7,5984.7,6108.8,6317.5,6526.3,6150.4
28000,Mississippi,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2003.6,1954.6,2080.3,2164.1,2263.5,2210,2720.8
28000,Mississippi,23,      Gross output of nonprofit institutions,8667.1,9038.1,9389.1,9554.3,10032.9,10318,10264.9
28000,Mississippi,24,      Less: Receipts from sales of goods and services by nonprofit institutions,6663.5,7083.6,7308.7,7390.2,7769.4,8108,7544.2
29000,Missouri,1,Personal consumption expenditures,215633.7,220991.6,226589.2,235186.3,244844.6,252193.6,246053.1
29000,Missouri,2,  Goods,72497.5,72328,73145.4,75792.5,78430.2,79645.8,82202.8
29000,Missouri,3,    Durable goods,22005.3,23057.3,23684.8,24321.5,25272.3,25610.5,27567.6
29000,Missouri,4,      Motor vehicles and parts,9079.5,9782.8,9999.7,10304.4,10637.4,10597,11519.7
29000,Missouri,5,      Furnishings and durable household equipment,4604.1,4811.4,5082.3,5356.4,5691.4,5761.4,6315
29000,Missouri,6,      Recreational goods and vehicles,5132.3,5218.5,5303.5,5380.9,5605,5876.6,6568.4
29000,Missouri,7,      Other durable goods,3189.4,3244.7,3299.3,3279.9,3338.6,3375.6,3164.5
29000,Missouri,8,    Nondurable goods,50492.2,49270.7,49460.7,51470.9,53157.8,54035.3,54635.3
29000,Missouri,9,      Food and beverages purchased for off-premises consumption,15771.4,15938,16283.1,16736.9,17112.5,17499.2,19288.5
29000,Missouri,10,      Clothing and footwear,5737.3,5866.1,5966.9,6002.6,6036.3,6074.3,5845.6
29000,Missouri,11,      Gasoline and other energy goods,10666.9,8173.1,7256.6,8073,8911.1,8640.7,6423.3
29000,Missouri,12,      Other nondurable goods,18316.7,19293.5,19954.1,20658.4,21097.9,21821,23077.8
29000,Missouri,13,  Services,143136.2,148663.6,153443.7,159393.9,166414.5,172547.8,163850.2
29000,Missouri,14,    Household consumption expenditures (for services),136722.5,142087.9,146439.8,151996.6,158650.9,164825.7,154794.5
29000,Missouri,15,      Housing and utilities,35900.1,36731.2,36986.7,38020.9,39809.5,40912.6,42079.6
29000,Missouri,16,      Health care,37470.2,39564,41343.4,42654.7,44205.9,46675.9,43556.7
29000,Missouri,17,      Transportation services,5976,6296,6879,7273,7498,7878.3,6551.7
29000,Missouri,18,      Recreation services,8846.6,9291,9640.8,9848.2,10064.3,10270.3,7489.7
29000,Missouri,19,      Food services and accommodations,13395.5,13907.2,14332.6,14820.5,15339.7,15963.5,13665.7
29000,Missouri,20,      Financial services and insurance,16481,17165.4,17518.8,19152,20828.7,21196.3,21547.5
29000,Missouri,21,      Other services,18653.1,19133.1,19738.4,20227.3,20904.9,21928.8,19903.6
29000,Missouri,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),6413.7,6575.7,7003.9,7397.3,7763.5,7722.1,9055.7
29000,Missouri,23,      Gross output of nonprofit institutions,21711,22787.4,23927.2,24802.1,25844.9,26927.5,26829.6
29000,Missouri,24,      Less: Receipts from sales of goods and services by nonprofit institutions,15297.3,16211.7,16923.2,17404.8,18081.4,19205.3,17773.9
30000,Montana,1,Personal consumption expenditures,37675.5,38950.7,39938.1,41782.7,43990.2,45544.7,45719.5
30000,Montana,2,  Goods,13571.7,13575.2,13529.6,13899.8,14555.2,14787.5,15796.9
30000,Montana,3,    Durable goods,4765.8,5025,5106.2,5234.5,5488.5,5574,6286.3
30000,Montana,4,      Motor vehicles and parts,1865.4,1968.1,1990.4,2081.5,2181.1,2225.8,2476.1
30000,Montana,5,      Furnishings and durable household equipment,972.6,1029.6,1065,1088.2,1151.1,1201.1,1364
30000,Montana,6,      Recreational goods and vehicles,1301.5,1383.5,1434.4,1451,1522.4,1511.7,1833.4
30000,Montana,7,      Other durable goods,626.2,643.8,616.4,613.9,633.9,635.4,612.8
30000,Montana,8,    Nondurable goods,8805.9,8550.2,8423.4,8665.3,9066.7,9213.4,9510.6
30000,Montana,9,      Food and beverages purchased for off-premises consumption,3353.8,3426,3449.7,3518.7,3665.4,3761.2,4121.7
30000,Montana,10,      Clothing and footwear,926.1,944,957,970.3,962.5,962.4,959.3
30000,Montana,11,      Gasoline and other energy goods,1878.8,1414.3,1205.7,1313.3,1453.4,1375.3,1015
30000,Montana,12,      Other nondurable goods,2647.2,2765.9,2811,2863,2985.4,3114.5,3414.7
30000,Montana,13,  Services,24103.8,25375.5,26408.5,27883,29435,30757.2,29922.6
30000,Montana,14,    Household consumption expenditures (for services),22767.3,23964.8,24903.5,26280.6,27767.2,29069.8,27957.3
30000,Montana,15,      Housing and utilities,6093.4,6340.9,6525,7042.5,7410.6,7777.6,8211.1
30000,Montana,16,      Health care,6424,6921.1,7291.3,7641.4,8019.3,8459.2,8169.2
30000,Montana,17,      Transportation services,1222.9,1258.4,1323.7,1423,1531.9,1649.8,1395.3
30000,Montana,18,      Recreation services,1485.9,1565.7,1653.3,1730.3,1838.1,1909.6,1470.4
30000,Montana,19,      Food services and accommodations,2483.6,2660,2750.2,2823.8,2950.4,3073.5,2650.2
30000,Montana,20,      Financial services and insurance,2519.6,2610.1,2662.6,2822.8,3019.3,3056.9,3164.4
30000,Montana,21,      Other services,2537.9,2608.7,2697.4,2796.8,2997.6,3143.3,2896.8
30000,Montana,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),1336.5,1410.8,1505,1602.4,1667.8,1687.5,1965.3
30000,Montana,23,      Gross output of nonprofit institutions,4093.5,4338.6,4552.3,4781.1,5005.3,5233.1,5389.6
30000,Montana,24,      Less: Receipts from sales of goods and services by nonprofit institutions,2757.1,2927.8,3047.4,3178.7,3337.5,3545.7,3424.3
31000,Nebraska,1,Personal consumption expenditures,68396.8,70358.7,72773.2,75496.3,78631.7,80688.3,79713.9
31000,Nebraska,2,  Goods,24009.4,23882.6,24300.5,24917.2,25870.1,26325.7,27528.7
31000,Nebraska,3,    Durable goods,8287.1,8610.9,8803.7,8983.9,9329.9,9528.6,10469.7
31000,Nebraska,4,      Motor vehicles and parts,3574.8,3768.5,3796,3908,4013.9,4018.8,4448.9
31000,Nebraska,5,      Furnishings and durable household equipment,1459.4,1537.9,1613.4,1666.9,1785.2,1859.9,2072.4
31000,Nebraska,6,      Recreational goods and vehicles,1926.4,1942.1,2033.9,2055.2,2139,2237.8,2595.5
31000,Nebraska,7,      Other durable goods,1326.4,1362.4,1360.5,1353.9,1391.9,1412,1352.9
31000,Nebraska,8,    Nondurable goods,15722.3,15271.7,15496.8,15933.3,16540.2,16797.1,17059.1
31000,Nebraska,9,      Food and beverages purchased for off-premises consumption,5081.3,5258.4,5420.3,5556.9,5699.1,5852.2,6484.1
31000,Nebraska,10,      Clothing and footwear,1811.9,1842.1,1885,1893.6,1908.2,1882.4,1802
31000,Nebraska,11,      Gasoline and other energy goods,3675,2728.7,2486.2,2669.8,2974.6,2848.1,2096
31000,Nebraska,12,      Other nondurable goods,5154.1,5442.5,5705.3,5813,5958.3,6214.4,6677
31000,Nebraska,13,  Services,44387.5,46476.1,48472.6,50579.1,52761.6,54362.5,52185.2
31000,Nebraska,14,    Household consumption expenditures (for services),42103.2,44116,45921.7,47914,50010.4,51616.6,48999.8
31000,Nebraska,15,      Housing and utilities,11097.3,11479.2,11757,12295.4,12858.8,13303.2,13773.7
31000,Nebraska,16,      Health care,11817.3,12651.4,13443.6,14006.1,14490.9,15053.2,14270.7
31000,Nebraska,17,      Transportation services,2099.5,2125.1,2228,2317.9,2463.3,2579.3,2090.4
31000,Nebraska,18,      Recreation services,1774.9,1885.8,1993,2115.1,2167.3,2205.9,1641.5
31000,Nebraska,19,      Food services and accommodations,3886.6,4139.5,4350.2,4456.9,4612.9,4741.3,4121.1
31000,Nebraska,20,      Financial services and insurance,6348,6611,6688.8,7108.9,7567.5,7669.9,7681.7
31000,Nebraska,21,      Other services,5079.6,5224,5461,5613.7,5849.7,6063.7,5420.8
31000,Nebraska,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2284.3,2360.1,2551,2665.1,2751.1,2746,3185.3
31000,Nebraska,23,      Gross output of nonprofit institutions,7477.6,7914.9,8429.9,8803.3,8845.2,9233.8,9352.3
31000,Nebraska,24,      Less: Receipts from sales of goods and services by nonprofit institutions,5193.3,5554.8,5878.9,6138.3,6094.1,6487.9,6167
32000,Nevada,1,Personal consumption expenditures,98451.3,102663.7,106878.1,113071.7,120131.7,125927,123053.7
32000,Nevada,2,  Goods,34013.4,35019.7,36021.9,38025.5,40154,41629.6,43295.9
32000,Nevada,3,    Durable goods,10771.5,11384.1,11929.3,12576,13508.5,13976.9,15099.9
32000,Nevada,4,      Motor vehicles and parts,3872.9,4185.7,4284.8,4451.1,4635.3,4590.4,4897.6
32000,Nevada,5,      Furnishings and durable household equipment,2320.1,2483.5,2700.4,2908.7,3193,3344,3607.9
32000,Nevada,6,      Recreational goods and vehicles,2949.6,2970.1,3173.8,3369.6,3783.2,4084.3,4772
32000,Nevada,7,      Other durable goods,1628.9,1744.8,1770.4,1846.7,1897,1958.3,1822.4
32000,Nevada,8,    Nondurable goods,23241.9,23635.7,24092.5,25449.5,26645.4,27652.7,28196
32000,Nevada,9,      Food and beverages purchased for off-premises consumption,8275.5,8679.5,8920,9340,9694.4,10099.1,11281.6
32000,Nevada,10,      Clothing and footwear,3337.1,3388.9,3393.2,3412.1,3535.1,3640.5,3212.1
32000,Nevada,11,      Gasoline and other energy goods,3364.1,2656,2416.4,2817,3140.9,2970.2,2015.1
32000,Nevada,12,      Other nondurable goods,8265.2,8911.3,9362.9,9880.5,10275,10943,11687.2
32000,Nevada,13,  Services,64437.9,67644,70856.3,75046.2,79977.7,84297.4,79757.8
32000,Nevada,14,    Household consumption expenditures (for services),61612.5,64615,67475.7,71578.4,76264.1,80641.7,75415.3
32000,Nevada,15,      Housing and utilities,18703.3,19224.9,19792.6,21225.6,22419.8,24190.1,25862.5
32000,Nevada,16,      Health care,13726.3,14481.8,15161.9,15883.9,17099.3,18095.8,17216.5
32000,Nevada,17,      Transportation services,3194.1,3357.7,3594.3,3790.5,4023.7,4245.7,3158.9
32000,Nevada,18,      Recreation services,3777.4,4056.6,4346.1,4626.4,5033.3,5229.9,3798.1
32000,Nevada,19,      Food services and accommodations,7080.7,7658.6,8080.5,8482.7,8833.6,9365.4,7028.9
32000,Nevada,20,      Financial services and insurance,8099.9,8647,8896.5,9455.7,10128.5,10200.4,10185.1
32000,Nevada,21,      Other services,7030.8,7188.4,7603.8,8113.5,8725.9,9314.3,8165.4
32000,Nevada,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2825.4,3028.9,3380.5,3467.8,3713.6,3655.7,4342.5
32000,Nevada,23,      Gross output of nonprofit institutions,10206.1,10824.2,11524.2,11895.4,12912.9,13361.8,13523.3
32000,Nevada,24,      Less: Receipts from sales of goods and services by nonprofit institutions,7380.7,7795.3,8143.7,8427.5,9199.3,9706.1,9180.8
33000,New Hampshire,1,Personal consumption expenditures,59480.9,61532,63683.9,66478.5,69527.2,72029.6,70718.9
33000,New Hampshire,2,  Goods,19030.1,19135.1,19404.5,20117.9,20854.2,21405.3,22320.4
33000,New Hampshire,3,    Durable goods,6117.2,6462.9,6609,6756.6,7024.5,7226.5,7802.7
33000,New Hampshire,4,      Motor vehicles and parts,2494.7,2709.2,2700.4,2782.9,2877.5,2874.7,3058.8
33000,New Hampshire,5,      Furnishings and durable household equipment,1331.7,1411.5,1487.3,1521.4,1623.4,1720.4,1905
33000,New Hampshire,6,      Recreational goods and vehicles,1355.9,1374.4,1430.1,1454,1508.5,1602.9,1861.7
33000,New Hampshire,7,      Other durable goods,934.9,967.8,991.3,998.3,1015.2,1028.5,977.2
33000,New Hampshire,8,    Nondurable goods,12912.9,12672.2,12795.5,13361.3,13829.6,14178.7,14517.7
33000,New Hampshire,9,      Food and beverages purchased for off-premises consumption,4704.7,4715.8,4863,5079.5,5202.5,5368.2,5987.9
33000,New Hampshire,10,      Clothing and footwear,1807.1,1815.7,1838,1828.1,1855.3,1870.7,1681.9
33000,New Hampshire,11,      Gasoline and other energy goods,1941.8,1502.8,1316.3,1541.8,1724.4,1662.3,1223.8
33000,New Hampshire,12,      Other nondurable goods,4459.3,4637.9,4778.2,4911.8,5047.5,5277.5,5624.1
33000,New Hampshire,13,  Services,40450.7,42396.9,44279.4,46360.6,48673.1,50624.3,48398.5
33000,New Hampshire,14,    Household consumption expenditures (for services),37914.3,39816.3,41488.3,43450.9,45574.8,47457.4,44831.6
33000,New Hampshire,15,      Housing and utilities,10288.5,10687.2,10948.3,11558.2,11800,12196,12604.8
33000,New Hampshire,16,      Health care,10203,10785,11263.2,11634.6,12122,12802.9,11967
33000,New Hampshire,17,      Transportation services,1815.6,1906.4,1999.6,2064,2158.5,2240.8,1830.2
33000,New Hampshire,18,      Recreation services,2313.6,2420.8,2555.1,2678.7,2801.4,2903.3,2171.2
33000,New Hampshire,19,      Food services and accommodations,3370.6,3579.8,3716.8,3847.7,4036.4,4211.3,3531.7
33000,New Hampshire,20,      Financial services and insurance,5429.7,5683.3,5824.6,6251.2,6779.3,6880.1,6999.3
33000,New Hampshire,21,      Other services,4493.3,4753.8,5180.6,5416.6,5877.3,6222.9,5727.4
33000,New Hampshire,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2536.4,2580.6,2791.2,2909.7,3098.2,3166.9,3567
33000,New Hampshire,23,      Gross output of nonprofit institutions,7131.7,7404.3,7906.5,8191.8,8598.7,8983.2,9019.1
33000,New Hampshire,24,      Less: Receipts from sales of goods and services by nonprofit institutions,4595.3,4823.8,5115.4,5282,5500.5,5816.3,5452.2
34000,New Jersey,1,Personal consumption expenditures,392156.7,401477.9,412421,423504.6,443499.5,458468.3,446078.4
34000,New Jersey,2,  Goods,124930.1,126298.3,126826.1,129859.6,134514.1,139880.5,142099.5
34000,New Jersey,3,    Durable goods,39583.8,40506.5,40656,41506.2,43151.8,44921.8,46122.7
34000,New Jersey,4,      Motor vehicles and parts,12866,13374.2,13170.3,13207.2,13525,13319.9,13288
34000,New Jersey,5,      Furnishings and durable household equipment,9075.9,9478.5,9968,10466.9,11313,11941.8,12548.7
34000,New Jersey,6,      Recreational goods and vehicles,10718.4,10516.7,10446.3,10726.3,10991.1,12006.6,13026.6
34000,New Jersey,7,      Other durable goods,6923.6,7137,7071.3,7105.8,7322.7,7653.6,7259.4
34000,New Jersey,8,    Nondurable goods,85346.2,85791.8,86170.1,88353.4,91362.3,94958.7,95976.8
34000,New Jersey,9,      Food and beverages purchased for off-premises consumption,27715.9,28187.5,28315.6,29013.8,29567.1,30716.4,33794.1
34000,New Jersey,10,      Clothing and footwear,13701.8,13902.9,14037.2,13917.3,14312.4,14582.1,11844.5
34000,New Jersey,11,      Gasoline and other energy goods,10737.6,8305.8,7158.3,7743.2,8248.7,7965.9,5936
34000,New Jersey,12,      Other nondurable goods,33191,35395.7,36659,37679.2,39234,41694.3,44402.3
34000,New Jersey,13,  Services,267226.6,275179.6,285594.9,293645,308985.5,318587.9,303978.9
34000,New Jersey,14,    Household consumption expenditures (for services),243899,251852.7,260859.2,268420.9,282015.9,291608.5,273919.4
