SAEMP25N Total Full-Time and Part-Time Employment by NAICS Industry 1/,,,,,,,
(number of jobs) ,,,,,,,
Bureau of Economic Analysis ,,,,,,,
State or DC,,,,,,,
GeoFips,GeoName,LineCode,Description,2006,2007,2008,2009
30000,Montana,1100,      Real estate and rental and leasing,27049,28991,29633,29380
30000,Montana,1101,        Real estate,23172,25371,26015,26034
30000,Montana,1102,        Rental and leasing services,3710,3442,3424,3179
30000,Montana,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),167,178,194,167
30000,Montana,1200,"      Professional, scientific, and technical services",32663,34107,34385,33181
30000,Montana,1300,      Management of companies and enterprises,1234,1479,1827,1896
30000,Montana,1400,      Administrative and support and waste management and remediation services,26295,28073,27210,26206
30000,Montana,1401,        Administrative and support services,25214,26962,26126,25139
30000,Montana,1402,        Waste management and remediation services,1081,1111,1084,1067
30000,Montana,1500,      Educational services,7623,7334,7515,7655
30000,Montana,1600,      Health care and social assistance,62571,64300,66094,67445
30000,Montana,1601,        Ambulatory health care services,18756,20617,21054,21258
30000,Montana,1602,        Hospitals,20765,19370,20201,20594
30000,Montana,1603,        Nursing and residential care facilities,9117,9790,10288,11064
30000,Montana,1604,        Social assistance,13933,14523,14551,14529
30000,Montana,1700,"      Arts, entertainment, and recreation",18071,19120,19444,18816
30000,Montana,1701,"        Performing arts, spectator sports, and related industries",6282,6601,6638,6524
30000,Montana,1702,"        Museums, historical sites, and similar institutions",329,348,365,346
30000,Montana,1703,"        Amusement, gambling, and recreation industries",11460,12171,12441,11946
30000,Montana,1800,      Accommodation and food services,50600,51192,51825,49991
30000,Montana,1801,        Accommodation,12194,12339,12446,12015
30000,Montana,1802,        Food services and drinking places,38406,38853,39379,37976
30000,Montana,1900,      Other services (except government and government enterprises),33430,33694,33243,32645
30000,Montana,1901,        Repair and maintenance,10214,9900,9378,9005
30000,Montana,1902,        Personal and laundry services,9229,9791,9723,9539
30000,Montana,1903,"        Religious, grantmaking, civic, professional, and similar organizations",10796,10761,11010,11128
30000,Montana,1904,        Private households,3191,3242,3132,2973
30000,Montana,2000,    Government and government enterprises,92745,93539,94172,96010
30000,Montana,2001,      Federal civilian,13513,13404,13634,14177
30000,Montana,2002,      Military,8253,8177,8204,8004
30000,Montana,2010,      State and local,70979,71958,72334,73829
30000,Montana,2011,        State government,25488,26369,25984,26468
30000,Montana,2012,        Local government,45491,45589,46350,47361
31000,Nebraska,,Employment by place of work,,,,
31000,Nebraska,10,Total employment (number of jobs),1208025,1230935,1237365,1223177
31000,Nebraska,,By type,,,,
31000,Nebraska,20,  Wage and salary employment,972964,986050,990945,969796
31000,Nebraska,40,  Proprietors employment,235061,244885,246420,253381
31000,Nebraska,50,    Farm proprietors employment,39165,39018,39564,40013
31000,Nebraska,60,    Nonfarm proprietors employment 2/,195896,205867,206856,213368
31000,Nebraska,,By industry,,,,
31000,Nebraska,70,  Farm employment,50315,49869,49906,51627
31000,Nebraska,80,  Nonfarm employment,1157710,1181066,1187459,1171550
31000,Nebraska,90,    Private nonfarm employment,985353,1009387,1014146,995379
31000,Nebraska,100,"      Forestry, fishing, and related activities",7386,8549,8940,9643
31000,Nebraska,101,        Forestry and logging,(D),(D),(D),(D)
31000,Nebraska,102,"        Fishing, hunting and trapping",(D),(D),(D),(D)
31000,Nebraska,103,        Support activities for agriculture and forestry,6927,8115,8512,9243
31000,Nebraska,200,"      Mining, quarrying, and oil and gas extraction",2270,2031,2592,2464
31000,Nebraska,201,        Oil and gas extraction,930,950,1476,1412
31000,Nebraska,202,        Mining (except oil and gas),1135,830,868,836
31000,Nebraska,203,        Support activities for mining,205,251,248,216
31000,Nebraska,300,      Utilities,1750,1818,2058,2085
31000,Nebraska,400,      Construction,70035,72599,72198,69332
31000,Nebraska,401,        Construction of buildings,14418,15374,15431,13737
31000,Nebraska,402,        Heavy and civil engineering construction,8797,9383,8652,8748
31000,Nebraska,403,        Specialty trade contractors,46820,47842,48115,46847
31000,Nebraska,500,      Manufacturing,104454,104672,104365,96628
31000,Nebraska,510,        Durable goods manufacturing,51160,51747,51023,44660
31000,Nebraska,511,          Wood product manufacturing,2490,2360,2170,2028
31000,Nebraska,512,          Nonmetallic mineral product manufacturing,3191,3232,3070,2743
31000,Nebraska,513,          Primary metal manufacturing,1482,1450,1425,1230
31000,Nebraska,514,          Fabricated metal product manufacturing,9126,9567,8964,7636
31000,Nebraska,515,          Machinery manufacturing,9944,10197,10747,9373
31000,Nebraska,516,          Computer and electronic product manufacturing,5763,5362,5303,4583
31000,Nebraska,517,"          Electrical equipment, appliance, and component manufacturing",2044,2080,1822,1499
31000,Nebraska,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D)
31000,Nebraska,519,          Other transportation equipment manufacturing,(D),(D),(D),(D)
31000,Nebraska,521,          Furniture and related product manufacturing,3058,2996,2830,2423
31000,Nebraska,522,          Miscellaneous manufacturing,5261,5584,5660,5599
31000,Nebraska,530,        Nondurable goods manufacturing,53294,52925,53342,51968
31000,Nebraska,531,          Food manufacturing,33989,34019,34080,33879
31000,Nebraska,532,          Beverage and tobacco product manufacturing,826,875,843,830
31000,Nebraska,533,          Textile mills,212,189,183,193
31000,Nebraska,534,          Textile product mills,543,526,487,486
31000,Nebraska,535,          Apparel manufacturing,328,272,237,249
31000,Nebraska,536,          Leather and allied product manufacturing,180,143,159,154
31000,Nebraska,537,          Paper manufacturing,1741,1701,1759,1664
31000,Nebraska,538,          Printing and related support activities,5436,5093,4835,4570
31000,Nebraska,539,          Petroleum and coal products manufacturing,25,38,43,33
31000,Nebraska,541,          Chemical manufacturing,4502,4814,5311,5170
31000,Nebraska,542,          Plastics and rubber products manufacturing,5512,5255,5405,4740
31000,Nebraska,600,      Wholesale trade,43765,43758,44664,43982
31000,Nebraska,700,      Retail trade,135292,135447,133565,130087
31000,Nebraska,701,        Motor vehicle and parts dealers,14064,14095,13982,13407
31000,Nebraska,702,        Furniture and home furnishings stores,4548,4343,4297,3945
31000,Nebraska,703,        Electronics and appliance stores,3465,3479,3480,3376
31000,Nebraska,704,        Building material and garden equipment and supplies dealers,9659,9816,9672,9619
31000,Nebraska,705,        Food and beverage stores,19612,19716,20033,19869
31000,Nebraska,706,        Health and personal care stores,7832,7787,7724,7472
31000,Nebraska,707,        Gasoline stations,9289,9434,9281,9139
31000,Nebraska,708,        Clothing and clothing accessories stores,8046,8274,7709,7291
31000,Nebraska,709,"        Sporting goods, hobby, musical instrument, and book stores",5891,6138,6084,6077
31000,Nebraska,711,        General merchandise stores,21282,21969,22453,22423
31000,Nebraska,712,        Miscellaneous store retailers,11122,11592,10942,11238
31000,Nebraska,713,        Nonstore retailers,20482,18804,17908,16231
31000,Nebraska,800,      Transportation and warehousing,61933,64344,63393,60639
31000,Nebraska,801,        Air transportation,784,743,746,704
31000,Nebraska,802,        Rail transportation,12286,12774,12636,11960
31000,Nebraska,803,        Water transportation,5,7,8,6
31000,Nebraska,804,        Truck transportation,33826,35200,33809,32427
31000,Nebraska,805,        Transit and ground passenger transportation,1990,2186,2123,2110
31000,Nebraska,806,        Pipeline transportation,259,188,174,168
31000,Nebraska,807,        Scenic and sightseeing transportation,60,100,94,(D)
31000,Nebraska,808,        Support activities for transportation,3382,3580,3709,3545
31000,Nebraska,809,        Couriers and messengers,4982,5043,5033,(D)
31000,Nebraska,811,        Warehousing and storage,4359,4523,5061,4889
31000,Nebraska,900,      Information,21879,22025,21123,19641
31000,Nebraska,901,        Publishing industries (except Internet),6195,6406,6356,5481
31000,Nebraska,902,        Motion picture and sound recording industries,1288,1284,1233,1183
31000,Nebraska,903,        Broadcasting (except Internet),3504,3459,3403,3346
31000,Nebraska,904,        Internet publishing and broadcasting 3/,116,(NA),(NA),(NA)
31000,Nebraska,905,        Telecommunications,4089,4684,4367,4274
31000,Nebraska,906,"        Data processing, hosting, and related services",6544,5904,5443,5029
31000,Nebraska,907,        Other information services 3/,143,288,321,328
31000,Nebraska,1000,      Finance and insurance,69267,72766,75744,78523
31000,Nebraska,1001,        Monetary Authorities-central bank,(D),(D),(D),(D)
31000,Nebraska,1002,        Credit intermediation and related activities,23883,24534,25053,24530
31000,Nebraska,1003,"        Securities, commodity contracts, and other financial investments and related activities",11514,13624,15629,18259
31000,Nebraska,1004,        Insurance carriers and related activities,32829,33319,33824,33797
31000,Nebraska,1005,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D)
31000,Nebraska,1100,      Real estate and rental and leasing,34496,36467,37005,37502
31000,Nebraska,1101,        Real estate,30412,32635,33137,33737
31000,Nebraska,1102,        Rental and leasing services,3936,3694,3726,3634
31000,Nebraska,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),148,138,142,131
31000,Nebraska,1200,"      Professional, scientific, and technical services",56830,59268,61110,60175
31000,Nebraska,1300,      Management of companies and enterprises,15891,17684,17486,17735
31000,Nebraska,1400,      Administrative and support and waste management and remediation services,59618,60397,60120,56334
31000,Nebraska,1401,        Administrative and support services,57202,57969,57661,53888
31000,Nebraska,1402,        Waste management and remediation services,2416,2428,2459,2446
31000,Nebraska,1500,      Educational services,20686,21154,21470,22384
31000,Nebraska,1600,      Health care and social assistance,121357,125183,127569,128653
31000,Nebraska,1601,        Ambulatory health care services,37239,39122,40327,39736
31000,Nebraska,1602,        Hospitals,31885,32384,33148,33284
31000,Nebraska,1603,        Nursing and residential care facilities,27272,27633,28051,28869
31000,Nebraska,1604,        Social assistance,24961,26044,26043,26764
31000,Nebraska,1700,"      Arts, entertainment, and recreation",19891,20974,21857,22103
31000,Nebraska,1701,"        Performing arts, spectator sports, and related industries",8333,8676,8753,8995
31000,Nebraska,1702,"        Museums, historical sites, and similar institutions",1021,1015,1062,1103
31000,Nebraska,1703,"        Amusement, gambling, and recreation industries",10537,11283,12042,12005
31000,Nebraska,1800,      Accommodation and food services,74190,75298,75117,73937
31000,Nebraska,1801,        Accommodation,8670,8786,8821,8439
31000,Nebraska,1802,        Food services and drinking places,65520,66512,66296,65498
31000,Nebraska,1900,      Other services (except government and government enterprises),64363,64953,63770,63532
31000,Nebraska,1901,        Repair and maintenance,17560,17247,16356,16430
31000,Nebraska,1902,        Personal and laundry services,19276,20439,20409,20405
31000,Nebraska,1903,"        Religious, grantmaking, civic, professional, and similar organizations",21998,21667,21617,21605
31000,Nebraska,1904,        Private households,5529,5600,5388,5092
31000,Nebraska,2000,    Government and government enterprises,172357,171679,173313,176171
31000,Nebraska,2001,      Federal civilian,16283,15995,16183,16564
31000,Nebraska,2002,      Military,13894,13462,13788,13752
31000,Nebraska,2010,      State and local,142180,142222,143342,145855
31000,Nebraska,2011,        State government,35054,35187,34701,35050
31000,Nebraska,2012,        Local government,107126,107035,108641,110805
32000,Nevada,,Employment by place of work,,,,
32000,Nevada,10,Total employment (number of jobs),1604488,1643860,1619014,1512913
32000,Nevada,,By type,,,,
32000,Nevada,20,  Wage and salary employment,1316861,1330265,1301090,1185067
32000,Nevada,40,  Proprietors employment,287627,313595,317924,327846
32000,Nevada,50,    Farm proprietors employment,2641,2728,2868,3026
32000,Nevada,60,    Nonfarm proprietors employment 2/,284986,310867,315056,324820
32000,Nevada,,By industry,,,,
32000,Nevada,70,  Farm employment,4907,4716,4953,5038
32000,Nevada,80,  Nonfarm employment,1599581,1639144,1614061,1507875
32000,Nevada,90,    Private nonfarm employment,1437683,1470255,1440612,1336618
32000,Nevada,100,"      Forestry, fishing, and related activities",1476,1627,1659,1629
32000,Nevada,101,        Forestry and logging,(D),(D),(D),(D)
32000,Nevada,102,"        Fishing, hunting and trapping",(D),(D),(D),(D)
32000,Nevada,103,        Support activities for agriculture and forestry,1067,1221,1254,1249
32000,Nevada,200,"      Mining, quarrying, and oil and gas extraction",13966,15385,16489,15546
32000,Nevada,201,        Oil and gas extraction,1367,1434,2175,2228
32000,Nevada,202,        Mining (except oil and gas),11046,11906,12156,11509
32000,Nevada,203,        Support activities for mining,1553,2045,2158,1809
32000,Nevada,300,      Utilities,4779,4731,4852,4768
32000,Nevada,400,      Construction,163998,154566,135790,98674
32000,Nevada,401,        Construction of buildings,30098,29572,26141,18147
32000,Nevada,402,        Heavy and civil engineering construction,16868,15212,12097,10026
32000,Nevada,403,        Specialty trade contractors,117032,109782,97552,70501
32000,Nevada,500,      Manufacturing,54149,54359,52050,44452
32000,Nevada,510,        Durable goods manufacturing,37104,36896,35353,29317
32000,Nevada,511,          Wood product manufacturing,2340,1959,1678,1186
32000,Nevada,512,          Nonmetallic mineral product manufacturing,5984,5807,4785,3410
32000,Nevada,513,          Primary metal manufacturing,1312,1335,1361,1195
32000,Nevada,514,          Fabricated metal product manufacturing,6190,6412,6736,5322
32000,Nevada,515,          Machinery manufacturing,1761,1792,1745,1680
32000,Nevada,516,          Computer and electronic product manufacturing,3262,3356,3405,3143
32000,Nevada,517,"          Electrical equipment, appliance, and component manufacturing",895,927,866,744
32000,Nevada,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D)
32000,Nevada,519,          Other transportation equipment manufacturing,(D),(D),(D),(D)
32000,Nevada,521,          Furniture and related product manufacturing,3619,2990,2369,1650
32000,Nevada,522,          Miscellaneous manufacturing,9785,10243,10342,9280
32000,Nevada,530,        Nondurable goods manufacturing,17045,17463,16697,15135
32000,Nevada,531,          Food manufacturing,4615,5080,5014,4799
32000,Nevada,532,          Beverage and tobacco product manufacturing,350,350,325,327
32000,Nevada,533,          Textile mills,(D),(D),(D),(D)
32000,Nevada,534,          Textile product mills,413,618,555,469
32000,Nevada,535,          Apparel manufacturing,557,313,271,335
32000,Nevada,536,          Leather and allied product manufacturing,(D),(D),(D),(D)
32000,Nevada,537,          Paper manufacturing,677,695,715,715
32000,Nevada,538,          Printing and related support activities,3952,4008,3778,3416
32000,Nevada,539,          Petroleum and coal products manufacturing,361,227,208,198
32000,Nevada,541,          Chemical manufacturing,1452,1498,1479,1319
32000,Nevada,542,          Plastics and rubber products manufacturing,4353,4367,4023,3292
32000,Nevada,600,      Wholesale trade,43774,44251,43589,39711
32000,Nevada,700,      Retail trade,164613,168248,165464,154830
32000,Nevada,701,        Motor vehicle and parts dealers,19414,19574,17735,14577
32000,Nevada,702,        Furniture and home furnishings stores,6992,6178,5105,4030
32000,Nevada,703,        Electronics and appliance stores,4775,4972,5314,4940
32000,Nevada,704,        Building material and garden equipment and supplies dealers,10618,9969,9083,8013
32000,Nevada,705,        Food and beverage stores,21956,22543,22909,22213
32000,Nevada,706,        Health and personal care stores,9282,9283,9121,8564
32000,Nevada,707,        Gasoline stations,8923,8857,8487,8130
32000,Nevada,708,        Clothing and clothing accessories stores,18606,20282,20679,19913
32000,Nevada,709,"        Sporting goods, hobby, musical instrument, and book stores",6064,6144,6652,6386
32000,Nevada,711,        General merchandise stores,25431,26682,27625,26542
32000,Nevada,712,        Miscellaneous store retailers,13602,14062,13400,13088
32000,Nevada,713,        Nonstore retailers,18950,19702,19354,18434
32000,Nevada,800,      Transportation and warehousing,53006,57207,57329,53951
32000,Nevada,801,        Air transportation,5548,6155,7200,6790
32000,Nevada,802,        Rail transportation,835,751,710,668
32000,Nevada,803,        Water transportation,(D),(D),(D),(D)
32000,Nevada,804,        Truck transportation,11223,11689,10950,10268
32000,Nevada,805,        Transit and ground passenger transportation,14202,14934,14818,14125
32000,Nevada,806,        Pipeline transportation,(D),(D),(D),(D)
32000,Nevada,807,        Scenic and sightseeing transportation,1165,1391,1551,1320
32000,Nevada,808,        Support activities for transportation,5308,6303,6140,5673
32000,Nevada,809,        Couriers and messengers,6265,6348,6113,5681
32000,Nevada,811,        Warehousing and storage,8390,9539,9757,9336
32000,Nevada,900,      Information,20053,20977,20052,18082
32000,Nevada,901,        Publishing industries (except Internet),4627,4617,4446,3763
32000,Nevada,902,        Motion picture and sound recording industries,3297,3842,3669,3134
32000,Nevada,903,        Broadcasting (except Internet),2714,2813,2703,2382
32000,Nevada,904,        Internet publishing and broadcasting 3/,389,(NA),(NA),(NA)
32000,Nevada,905,        Telecommunications,7059,7547,7061,6625
32000,Nevada,906,"        Data processing, hosting, and related services",1557,1271,1266,1161
32000,Nevada,907,        Other information services 3/,410,887,907,1017
32000,Nevada,1000,      Finance and insurance,74084,80318,83569,89737
32000,Nevada,1001,        Monetary Authorities-central bank,0,0,(D),0
32000,Nevada,1002,        Credit intermediation and related activities,30403,29554,27623,25089
32000,Nevada,1003,"        Securities, commodity contracts, and other financial investments and related activities",22550,27354,32244,37652
32000,Nevada,1004,        Insurance carriers and related activities,16144,16470,16366,16211
32000,Nevada,1005,"        Funds, trusts, and other financial vehicles",4987,6940,(D),10785
32000,Nevada,1100,      Real estate and rental and leasing,99027,103815,100676,95680
32000,Nevada,1101,        Real estate,88389,93340,90155,86689
32000,Nevada,1102,        Rental and leasing services,10462,10307,10351,8807
32000,Nevada,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),176,168,170,184
32000,Nevada,1200,"      Professional, scientific, and technical services",84472,89239,87958,82722
32000,Nevada,1300,      Management of companies and enterprises,16758,18970,22176,21447
32000,Nevada,1400,      Administrative and support and waste management and remediation services,109833,109132,101940,92606
32000,Nevada,1401,        Administrative and support services,106345,105605,98367,89243
32000,Nevada,1402,        Waste management and remediation services,3488,3527,3573,3363
32000,Nevada,1500,      Educational services,10620,11801,12574,13174
32000,Nevada,1600,      Health care and social assistance,94973,100387,104826,106853
32000,Nevada,1601,        Ambulatory health care services,45396,48081,49194,49829
32000,Nevada,1602,        Hospitals,20296,21317,23216,23274
32000,Nevada,1603,        Nursing and residential care facilities,9636,9897,10391,10882
32000,Nevada,1604,        Social assistance,19645,21092,22025,22868
32000,Nevada,1700,"      Arts, entertainment, and recreation",48610,50770,50006,47122
32000,Nevada,1701,"        Performing arts, spectator sports, and related industries",19774,21034,21079,20767
32000,Nevada,1702,"        Museums, historical sites, and similar institutions",439,426,439,414
32000,Nevada,1703,"        Amusement, gambling, and recreation industries",28397,29310,28488,25941
32000,Nevada,1800,      Accommodation and food services,314950,316622,312076,289293
32000,Nevada,1801,        Accommodation,218187,215629,208774,192014
32000,Nevada,1802,        Food services and drinking places,96763,100993,103302,97279
32000,Nevada,1900,      Other services (except government and government enterprises),64542,67850,67537,66341
32000,Nevada,1901,        Repair and maintenance,18462,18391,17428,17055
32000,Nevada,1902,        Personal and laundry services,26706,28745,28658,27980
32000,Nevada,1903,"        Religious, grantmaking, civic, professional, and similar organizations",11535,12149,12513,12092
32000,Nevada,1904,        Private households,7839,8565,8938,9214
32000,Nevada,2000,    Government and government enterprises,161898,168889,173449,171257
32000,Nevada,2001,      Federal civilian,17058,17100,17499,17897
32000,Nevada,2002,      Military,14053,14672,15686,15940
32000,Nevada,2010,      State and local,130787,137117,140264,137420
32000,Nevada,2011,        State government,32171,33324,35318,36012
32000,Nevada,2012,        Local government,98616,103793,104946,101408
33000,New Hampshire,,Employment by place of work,,,,
33000,New Hampshire,10,Total employment (number of jobs),835582,848001,844862,820809
33000,New Hampshire,,By type,,,,
33000,New Hampshire,20,  Wage and salary employment,655750,658831,656967,633060
33000,New Hampshire,40,  Proprietors employment,179832,189170,187895,187749
33000,New Hampshire,50,    Farm proprietors employment,3265,3983,3979,3997
33000,New Hampshire,60,    Nonfarm proprietors employment 2/,176567,185187,183916,183752
33000,New Hampshire,,By industry,,,,
33000,New Hampshire,70,  Farm employment,4396,5066,5159,5137
33000,New Hampshire,80,  Nonfarm employment,831186,842935,839703,815672
33000,New Hampshire,90,    Private nonfarm employment,737593,748254,744061,719441
33000,New Hampshire,100,"      Forestry, fishing, and related activities",3172,3226,3305,3091
33000,New Hampshire,101,        Forestry and logging,1669,1665,1704,1518
33000,New Hampshire,102,"        Fishing, hunting and trapping",(D),(D),(D),(D)
33000,New Hampshire,103,        Support activities for agriculture and forestry,(D),(D),(D),(D)
33000,New Hampshire,200,"      Mining, quarrying, and oil and gas extraction",1023,1268,1311,1176
33000,New Hampshire,201,        Oil and gas extraction,264,280,407,398
33000,New Hampshire,202,        Mining (except oil and gas),(D),(D),(D),(D)
33000,New Hampshire,203,        Support activities for mining,(D),(D),(D),(D)
33000,New Hampshire,300,      Utilities,2632,2670,2651,2677
33000,New Hampshire,400,      Construction,62016,59955,56866,51883
33000,New Hampshire,401,        Construction of buildings,14368,13484,12679,11451
33000,New Hampshire,402,        Heavy and civil engineering construction,4536,4475,4128,3771
33000,New Hampshire,403,        Specialty trade contractors,43112,41996,40059,36661
33000,New Hampshire,500,      Manufacturing,82294,82210,80222,72737
33000,New Hampshire,510,        Durable goods manufacturing,62040,62383,60968,55279
33000,New Hampshire,511,          Wood product manufacturing,3173,2873,2555,2252
33000,New Hampshire,512,          Nonmetallic mineral product manufacturing,2784,2684,2427,2136
33000,New Hampshire,513,          Primary metal manufacturing,3248,3111,3170,2699
33000,New Hampshire,514,          Fabricated metal product manufacturing,11910,11961,11994,11036
33000,New Hampshire,515,          Machinery manufacturing,8226,8538,8901,8193
33000,New Hampshire,516,          Computer and electronic product manufacturing,18494,18546,17928,16387
33000,New Hampshire,517,"          Electrical equipment, appliance, and component manufacturing",4910,5242,4959,4234
33000,New Hampshire,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",584,468,440,495
33000,New Hampshire,519,          Other transportation equipment manufacturing,1330,1471,1522,1386
33000,New Hampshire,521,          Furniture and related product manufacturing,1451,1447,1400,1215
33000,New Hampshire,522,          Miscellaneous manufacturing,5930,6042,5672,5246
33000,New Hampshire,530,        Nondurable goods manufacturing,20254,19827,19254,17458
33000,New Hampshire,531,          Food manufacturing,2541,2774,2849,2705
33000,New Hampshire,532,          Beverage and tobacco product manufacturing,813,800,766,701
33000,New Hampshire,533,          Textile mills,1513,1604,1617,1458
33000,New Hampshire,534,          Textile product mills,241,306,293,246
33000,New Hampshire,535,          Apparel manufacturing,768,745,695,729
33000,New Hampshire,536,          Leather and allied product manufacturing,342,314,246,218
33000,New Hampshire,537,          Paper manufacturing,2233,1948,1675,1437
33000,New Hampshire,538,          Printing and related support activities,3744,3606,3426,3150
33000,New Hampshire,539,          Petroleum and coal products manufacturing,208,213,229,235
33000,New Hampshire,541,          Chemical manufacturing,1913,1871,1941,1813
33000,New Hampshire,542,          Plastics and rubber products manufacturing,5938,5646,5517,4766
33000,New Hampshire,600,      Wholesale trade,31313,31589,31217,29540
33000,New Hampshire,700,      Retail trade,117089,117093,114766,110782
33000,New Hampshire,701,        Motor vehicle and parts dealers,13994,13844,13191,12312
33000,New Hampshire,702,        Furniture and home furnishings stores,3728,3477,3185,2676
33000,New Hampshire,703,        Electronics and appliance stores,4013,4055,3940,3377
33000,New Hampshire,704,        Building material and garden equipment and supplies dealers,10743,10463,10103,9343
33000,New Hampshire,705,        Food and beverage stores,21072,21312,22157,22583
33000,New Hampshire,706,        Health and personal care stores,5000,5189,4851,4593
33000,New Hampshire,707,        Gasoline stations,5559,5420,5257,4961
33000,New Hampshire,708,        Clothing and clothing accessories stores,8580,8822,8704,7693
33000,New Hampshire,709,"        Sporting goods, hobby, musical instrument, and book stores",6266,6205,6017,5774
33000,New Hampshire,711,        General merchandise stores,15054,15444,15611,16194
33000,New Hampshire,712,        Miscellaneous store retailers,10071,10057,9503,9564
33000,New Hampshire,713,        Nonstore retailers,13009,12805,12247,11712
33000,New Hampshire,800,      Transportation and warehousing,17049,17278,16728,16098
33000,New Hampshire,801,        Air transportation,767,718,636,682
33000,New Hampshire,802,        Rail transportation,104,92,86,(D)
33000,New Hampshire,803,        Water transportation,(D),(D),(D),23
33000,New Hampshire,804,        Truck transportation,5593,5392,4956,4660
33000,New Hampshire,805,        Transit and ground passenger transportation,3537,3669,3693,3529
33000,New Hampshire,806,        Pipeline transportation,(D),(D),(D),(D)
33000,New Hampshire,807,        Scenic and sightseeing transportation,276,365,358,342
33000,New Hampshire,808,        Support activities for transportation,1160,1245,1299,1113
33000,New Hampshire,809,        Couriers and messengers,3211,3341,3244,3161
33000,New Hampshire,811,        Warehousing and storage,2358,2395,2398,2496
33000,New Hampshire,900,      Information,15111,15095,15381,14940
33000,New Hampshire,901,        Publishing industries (except Internet),7307,7220,7388,6451
33000,New Hampshire,902,        Motion picture and sound recording industries,1058,1146,1095,1092
33000,New Hampshire,903,        Broadcasting (except Internet),929,945,927,937
33000,New Hampshire,904,        Internet publishing and broadcasting 3/,177,(NA),(NA),(NA)
33000,New Hampshire,905,        Telecommunications,4015,4048,4206,4710
33000,New Hampshire,906,"        Data processing, hosting, and related services",1412,1203,1163,1142
33000,New Hampshire,907,        Other information services 3/,213,533,602,608
33000,New Hampshire,1000,      Finance and insurance,37480,39205,40613,41480
33000,New Hampshire,1001,        Monetary Authorities-central bank,0,0,0,0
33000,New Hampshire,1002,        Credit intermediation and related activities,10495,10261,9963,9537
33000,New Hampshire,1003,"        Securities, commodity contracts, and other financial investments and related activities",10249,12111,13502,14540
33000,New Hampshire,1004,        Insurance carriers and related activities,16155,16191,16428,16177
33000,New Hampshire,1005,"        Funds, trusts, and other financial vehicles",581,642,720,1226
33000,New Hampshire,1100,      Real estate and rental and leasing,34097,34751,34475,33885
33000,New Hampshire,1101,        Real estate,30137,30968,30818,30573
33000,New Hampshire,1102,        Rental and leasing services,3932,3761,3624,3280
33000,New Hampshire,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),28,22,33,32
33000,New Hampshire,1200,"      Professional, scientific, and technical services",52583,55590,56400,54516
33000,New Hampshire,1300,      Management of companies and enterprises,7869,8121,8683,8420
33000,New Hampshire,1400,      Administrative and support and waste management and remediation services,38900,40932,40792,39042
33000,New Hampshire,1401,        Administrative and support services,36906,38863,38765,37183
33000,New Hampshire,1402,        Waste management and remediation services,1994,2069,2027,1859
33000,New Hampshire,1500,      Educational services,26359,26438,26754,27027
33000,New Hampshire,1600,      Health care and social assistance,88378,91571,93360,94722
33000,New Hampshire,1601,        Ambulatory health care services,32379,33783,34148,34604
33000,New Hampshire,1602,        Hospitals,25841,26577,27449,27930
33000,New Hampshire,1603,        Nursing and residential care facilities,13873,14347,14703,14889
33000,New Hampshire,1604,        Social assistance,16285,16864,17060,17299
33000,New Hampshire,1700,"      Arts, entertainment, and recreation",19822,20212,20847,20553
33000,New Hampshire,1701,"        Performing arts, spectator sports, and related industries",8617,8918,9010,8832
33000,New Hampshire,1702,"        Museums, historical sites, and similar institutions",568,563,588,553
33000,New Hampshire,1703,"        Amusement, gambling, and recreation industries",10637,10731,11249,11168
33000,New Hampshire,1800,      Accommodation and food services,57527,57524,57300,55416
33000,New Hampshire,1801,        Accommodation,10560,10476,10554,9778
33000,New Hampshire,1802,        Food services and drinking places,46967,47048,46746,45638
33000,New Hampshire,1900,      Other services (except government and government enterprises),42879,43526,42390,41456
33000,New Hampshire,1901,        Repair and maintenance,12881,12561,11739,11494
33000,New Hampshire,1902,        Personal and laundry services,13927,14536,14430,14119
33000,New Hampshire,1903,"        Religious, grantmaking, civic, professional, and similar organizations",11725,11966,11859,11646
33000,New Hampshire,1904,        Private households,4346,4463,4362,4197
33000,New Hampshire,2000,    Government and government enterprises,93593,94681,95642,96231
33000,New Hampshire,2001,      Federal civilian,7926,7806,7816,7793
33000,New Hampshire,2002,      Military,3967,3943,4270,4544
33000,New Hampshire,2010,      State and local,81700,82932,83556,83894
33000,New Hampshire,2011,        State government,24204,24985,25145,24956
33000,New Hampshire,2012,        Local government,57496,57947,58411,58938
34000,New Jersey,,Employment by place of work,,,,
34000,New Jersey,10,Total employment (number of jobs),5057223,5130158,5123820,4992063
34000,New Jersey,,By type,,,,
34000,New Jersey,20,  Wage and salary employment,4133463,4143110,4113605,3951152
34000,New Jersey,40,  Proprietors employment,923760,987048,1010215,1040911
34000,New Jersey,50,    Farm proprietors employment,8517,8904,8613,8444
