GeoFips,GeoName,LineCode,Description,Jobs
29000,Missouri,530,        Water transportation,2227
29000,Missouri,540,        Other transportation,51451
29000,Missouri,541,          Local and interurban passenger transit,12744
29000,Missouri,542,          Transportation by air,26088
29000,Missouri,543,"          Pipelines, except natural gas",223
29000,Missouri,544,          Transportation services,12396
29000,Missouri,560,        Communications,53581
29000,Missouri,570,"        Electric, gas, and sanitary services",20062
29000,Missouri,610,      Wholesale trade,160946
29000,Missouri,620,      Retail trade,577791
29000,Missouri,621,        Building materials and garden equipment,24092
29000,Missouri,622,        General merchandise stores,73963
29000,Missouri,623,        Food stores,65683
29000,Missouri,624,        Automotive dealers and service stations,69393
29000,Missouri,625,        Apparel and accessory stores,20835
29000,Missouri,626,        Home furniture and furnishings stores,23240
29000,Missouri,627,        Eating and drinking places,189368
29000,Missouri,628,        Miscellaneous retail,111217
29000,Missouri,700,"      Finance, insurance, and real estate",261918
29000,Missouri,710,        Depository and nondepository institutions,61160
29000,Missouri,730,"        Other finance, insurance, and real estate",200758
29000,Missouri,731,          Security and commodity brokers,22382
29000,Missouri,732,          Insurance carriers,33004
29000,Missouri,733,"          Insurance agents, brokers, and services",29963
29000,Missouri,734,          Real estate,95014
29000,Missouri,735,"          Combined real estate, insurance, etc. 4/",(NA)
29000,Missouri,736,          Holding and other investment offices,20395
29000,Missouri,800,      Services,1013720
29000,Missouri,805,        Hotels and other lodging places,35051
29000,Missouri,810,        Personal services,61900
29000,Missouri,815,        Private households,16086
29000,Missouri,820,        Business services,208162
29000,Missouri,825,"        Automotive repair, services, and parking",39354
29000,Missouri,830,        Miscellaneous repair services,17039
29000,Missouri,835,        Amusement and recreation services,64588
29000,Missouri,840,        Motion pictures,8777
29000,Missouri,845,        Health services,245635
29000,Missouri,850,        Legal services,25494
29000,Missouri,855,        Educational services,67575
29000,Missouri,860,        Social services 5/,57322
29000,Missouri,865,"        Museums, botanical, zoological gardens",1776
29000,Missouri,870,        Membership organizations,58901
29000,Missouri,875,        Engineering and management services 6/,75866
29000,Missouri,880,        Miscellaneous services,30194
29000,Missouri,900,    Government and government enterprises,469735
29000,Missouri,910,      Federal civilian,62210
29000,Missouri,920,      Military,38673
29000,Missouri,930,      State and local,368852
29000,Missouri,931,        State government,113539
29000,Missouri,932,        Local government,255313
30000,Montana,,Employment by place of work,
30000,Montana,10,Total employment (number of jobs),552690
30000,Montana,,By type,
30000,Montana,20,  Wage and salary employment,409172
30000,Montana,40,  Proprietors employment,143518
30000,Montana,50,    Farm proprietors employment,26056
30000,Montana,60,    Nonfarm proprietors employment 2/,117462
30000,Montana,,By industry,
30000,Montana,70,  Farm employment,32805
30000,Montana,80,  Nonfarm employment,519885
30000,Montana,90,    Private nonfarm employment,430809
30000,Montana,100,"      Agricultural services, forestry, and fishing",10270
30000,Montana,110,        Agricultural services,8359
30000,Montana,120,        Forestry and fishing,1911
30000,Montana,121,          Forestry,1035
30000,Montana,122,          Fishing,876
30000,Montana,200,      Mining,6530
30000,Montana,210,        Metal mining,2195
30000,Montana,220,        Coal mining,917
30000,Montana,230,        Oil and gas extraction,2503
30000,Montana,240,"        Nonmetallic minerals, except fuels",915
30000,Montana,300,      Construction,34321
30000,Montana,310,        General building contractors,9166
30000,Montana,320,        Heavy construction contractors,4383
30000,Montana,330,        Special trade contractors,20772
30000,Montana,400,      Manufacturing,28895
30000,Montana,410,        Durable goods manufacturing,18817
30000,Montana,413,          Lumber and wood products,8562
30000,Montana,417,          Furniture and fixtures,932
30000,Montana,420,"          Stone, clay, and glass products",1250
30000,Montana,423,          Primary metal industries,1069
30000,Montana,426,          Fabricated metal products,1162
30000,Montana,429,          Industrial machinery and equipment,2508
30000,Montana,432,          Electronic and other electric equipment,466
30000,Montana,435,          Motor vehicles and equipment,278
30000,Montana,438,          Other transportation equipment,266
30000,Montana,441,          Instruments and related products,474
30000,Montana,444,          Miscellaneous manufacturing industries,1850
30000,Montana,447,          Ordnance 3/,(NA)
30000,Montana,450,        Nondurable goods manufacturing,10078
30000,Montana,453,          Food and kindred products,2853
30000,Montana,456,          Tobacco products,6
30000,Montana,459,          Textile mill products,(D)
30000,Montana,462,          Apparel and other textile products,715
30000,Montana,465,          Paper and allied products,(D)
30000,Montana,468,          Printing and publishing,3457
30000,Montana,471,          Chemicals and allied products,672
30000,Montana,474,          Petroleum and coal products,959
30000,Montana,477,          Rubber and miscellaneous plastics products,462
30000,Montana,480,          Leather and leather products,124
30000,Montana,500,      Transportation and public utilities,27707
30000,Montana,510,        Railroad transportation,(D)
30000,Montana,520,        Trucking and warehousing,9839
30000,Montana,530,        Water transportation,(D)
30000,Montana,540,        Other transportation,6768
30000,Montana,541,          Local and interurban passenger transit,1965
30000,Montana,542,          Transportation by air,2666
30000,Montana,543,"          Pipelines, except natural gas",92
30000,Montana,544,          Transportation services,2045
30000,Montana,560,        Communications,4454
30000,Montana,570,"        Electric, gas, and sanitary services",3866
30000,Montana,610,      Wholesale trade,20351
30000,Montana,620,      Retail trade,103458
30000,Montana,621,        Building materials and garden equipment,5278
30000,Montana,622,        General merchandise stores,9384
30000,Montana,623,        Food stores,11945
30000,Montana,624,        Automotive dealers and service stations,13584
30000,Montana,625,        Apparel and accessory stores,2910
30000,Montana,626,        Home furniture and furnishings stores,4187
30000,Montana,627,        Eating and drinking places,34670
30000,Montana,628,        Miscellaneous retail,21500
30000,Montana,700,"      Finance, insurance, and real estate",36735
30000,Montana,710,        Depository and nondepository institutions,7790
30000,Montana,730,"        Other finance, insurance, and real estate",28945
30000,Montana,731,          Security and commodity brokers,1493
30000,Montana,732,          Insurance carriers,2834
30000,Montana,733,"          Insurance agents, brokers, and services",4775
30000,Montana,734,          Real estate,16292
30000,Montana,735,"          Combined real estate, insurance, etc. 4/",(NA)
30000,Montana,736,          Holding and other investment offices,3551
30000,Montana,800,      Services,162542
30000,Montana,805,        Hotels and other lodging places,11343
30000,Montana,810,        Personal services,9863
30000,Montana,815,        Private households,3379
30000,Montana,820,        Business services,24557
30000,Montana,825,"        Automotive repair, services, and parking",6908
30000,Montana,830,        Miscellaneous repair services,3807
30000,Montana,835,        Amusement and recreation services,13706
30000,Montana,840,        Motion pictures,1716
30000,Montana,845,        Health services,38979
30000,Montana,850,        Legal services,3904
30000,Montana,855,        Educational services,6144
30000,Montana,860,        Social services 5/,11276
30000,Montana,865,"        Museums, botanical, zoological gardens",275
30000,Montana,870,        Membership organizations,7057
30000,Montana,875,        Engineering and management services 6/,14619
30000,Montana,880,        Miscellaneous services,5009
30000,Montana,900,    Government and government enterprises,89076
30000,Montana,910,      Federal civilian,13392
30000,Montana,920,      Military,8238
30000,Montana,930,      State and local,67446
30000,Montana,931,        State government,23140
30000,Montana,932,        Local government,44306
31000,Nebraska,,Employment by place of work,
31000,Nebraska,10,Total employment (number of jobs),1173756
31000,Nebraska,,By type,
31000,Nebraska,20,  Wage and salary employment,949159
31000,Nebraska,40,  Proprietors employment,224597
31000,Nebraska,50,    Farm proprietors employment,53515
31000,Nebraska,60,    Nonfarm proprietors employment 2/,171082
31000,Nebraska,,By industry,
31000,Nebraska,70,  Farm employment,66442
31000,Nebraska,80,  Nonfarm employment,1107314
31000,Nebraska,90,    Private nonfarm employment,944741
31000,Nebraska,100,"      Agricultural services, forestry, and fishing",15749
31000,Nebraska,110,        Agricultural services,15345
31000,Nebraska,120,        Forestry and fishing,404
31000,Nebraska,121,          Forestry,(D)
31000,Nebraska,122,          Fishing,(D)
31000,Nebraska,200,      Mining,2190
31000,Nebraska,210,        Metal mining,(D)
31000,Nebraska,220,        Coal mining,7
31000,Nebraska,230,        Oil and gas extraction,(D)
31000,Nebraska,240,"        Nonmetallic minerals, except fuels",1055
31000,Nebraska,300,      Construction,63144
31000,Nebraska,310,        General building contractors,13110
31000,Nebraska,320,        Heavy construction contractors,6917
31000,Nebraska,330,        Special trade contractors,43117
31000,Nebraska,400,      Manufacturing,121927
31000,Nebraska,410,        Durable goods manufacturing,59744
31000,Nebraska,413,          Lumber and wood products,3274
31000,Nebraska,417,          Furniture and fixtures,3226
31000,Nebraska,420,"          Stone, clay, and glass products",3511
31000,Nebraska,423,          Primary metal industries,1673
31000,Nebraska,426,          Fabricated metal products,9885
31000,Nebraska,429,          Industrial machinery and equipment,13520
31000,Nebraska,432,          Electronic and other electric equipment,11472
31000,Nebraska,435,          Motor vehicles and equipment,4263
31000,Nebraska,438,          Other transportation equipment,2473
31000,Nebraska,441,          Instruments and related products,5221
31000,Nebraska,444,          Miscellaneous manufacturing industries,1226
31000,Nebraska,447,          Ordnance 3/,(NA)
31000,Nebraska,450,        Nondurable goods manufacturing,62183
31000,Nebraska,453,          Food and kindred products,37887
31000,Nebraska,456,          Tobacco products,(D)
31000,Nebraska,459,          Textile mill products,434
31000,Nebraska,462,          Apparel and other textile products,1304
31000,Nebraska,465,          Paper and allied products,2145
31000,Nebraska,468,          Printing and publishing,10012
31000,Nebraska,471,          Chemicals and allied products,3550
31000,Nebraska,474,          Petroleum and coal products,(D)
31000,Nebraska,477,          Rubber and miscellaneous plastics products,6626
31000,Nebraska,480,          Leather and leather products,191
31000,Nebraska,500,      Transportation and public utilities,67816
31000,Nebraska,510,        Railroad transportation,(D)
31000,Nebraska,520,        Trucking and warehousing,34357
31000,Nebraska,530,        Water transportation,(D)
31000,Nebraska,540,        Other transportation,10340
31000,Nebraska,541,          Local and interurban passenger transit,2212
31000,Nebraska,542,          Transportation by air,5194
31000,Nebraska,543,"          Pipelines, except natural gas",72
31000,Nebraska,544,          Transportation services,2862
31000,Nebraska,560,        Communications,9810
31000,Nebraska,570,"        Electric, gas, and sanitary services",2409
31000,Nebraska,610,      Wholesale trade,57662
31000,Nebraska,620,      Retail trade,193473
31000,Nebraska,621,        Building materials and garden equipment,8481
31000,Nebraska,622,        General merchandise stores,21259
31000,Nebraska,623,        Food stores,26020
31000,Nebraska,624,        Automotive dealers and service stations,21115
31000,Nebraska,625,        Apparel and accessory stores,6973
31000,Nebraska,626,        Home furniture and furnishings stores,7979
31000,Nebraska,627,        Eating and drinking places,59740
31000,Nebraska,628,        Miscellaneous retail,41906
31000,Nebraska,700,"      Finance, insurance, and real estate",88631
31000,Nebraska,710,        Depository and nondepository institutions,21371
31000,Nebraska,730,"        Other finance, insurance, and real estate",67260
31000,Nebraska,731,          Security and commodity brokers,5169
31000,Nebraska,732,          Insurance carriers,19918
31000,Nebraska,733,"          Insurance agents, brokers, and services",11932
31000,Nebraska,734,          Real estate,22426
31000,Nebraska,735,"          Combined real estate, insurance, etc. 4/",(NA)
31000,Nebraska,736,          Holding and other investment offices,7815
31000,Nebraska,800,      Services,334149
31000,Nebraska,805,        Hotels and other lodging places,10696
31000,Nebraska,810,        Personal services,20460
31000,Nebraska,815,        Private households,5932
31000,Nebraska,820,        Business services,85644
31000,Nebraska,825,"        Automotive repair, services, and parking",11732
31000,Nebraska,830,        Miscellaneous repair services,5852
31000,Nebraska,835,        Amusement and recreation services,17065
31000,Nebraska,840,        Motion pictures,2199
31000,Nebraska,845,        Health services,78389
31000,Nebraska,850,        Legal services,6602
31000,Nebraska,855,        Educational services,19191
31000,Nebraska,860,        Social services 5/,17502
31000,Nebraska,865,"        Museums, botanical, zoological gardens",873
31000,Nebraska,870,        Membership organizations,16737
31000,Nebraska,875,        Engineering and management services 6/,23112
31000,Nebraska,880,        Miscellaneous services,12163
31000,Nebraska,900,    Government and government enterprises,162573
31000,Nebraska,910,      Federal civilian,16279
31000,Nebraska,920,      Military,14814
31000,Nebraska,930,      State and local,131480
31000,Nebraska,931,        State government,31768
31000,Nebraska,932,        Local government,99712
32000,Nevada,,Employment by place of work,
32000,Nevada,10,Total employment (number of jobs),1254358
32000,Nevada,,By type,
32000,Nevada,20,  Wage and salary employment,1054843
32000,Nevada,40,  Proprietors employment,199515
32000,Nevada,50,    Farm proprietors employment,2902
32000,Nevada,60,    Nonfarm proprietors employment 2/,196613
32000,Nevada,,By industry,
32000,Nevada,70,  Farm employment,5287
32000,Nevada,80,  Nonfarm employment,1249071
32000,Nevada,90,    Private nonfarm employment,1118533
32000,Nevada,100,"      Agricultural services, forestry, and fishing",12114
32000,Nevada,110,        Agricultural services,11752
32000,Nevada,120,        Forestry and fishing,362
32000,Nevada,121,          Forestry,126
32000,Nevada,122,          Fishing,236
32000,Nevada,200,      Mining,13134
32000,Nevada,210,        Metal mining,10039
32000,Nevada,220,        Coal mining,7
32000,Nevada,230,        Oil and gas extraction,1305
32000,Nevada,240,"        Nonmetallic minerals, except fuels",1783
32000,Nevada,300,      Construction,101573
32000,Nevada,310,        General building contractors,19404
32000,Nevada,320,        Heavy construction contractors,11318
32000,Nevada,330,        Special trade contractors,70851
32000,Nevada,400,      Manufacturing,47344
32000,Nevada,410,        Durable goods manufacturing,29135
32000,Nevada,413,          Lumber and wood products,2499
32000,Nevada,417,          Furniture and fixtures,1157
32000,Nevada,420,"          Stone, clay, and glass products",4029
32000,Nevada,423,          Primary metal industries,1167
32000,Nevada,426,          Fabricated metal products,4705
32000,Nevada,429,          Industrial machinery and equipment,2876
32000,Nevada,432,          Electronic and other electric equipment,2767
32000,Nevada,435,          Motor vehicles and equipment,427
32000,Nevada,438,          Other transportation equipment,713
32000,Nevada,441,          Instruments and related products,2810
32000,Nevada,444,          Miscellaneous manufacturing industries,5985
32000,Nevada,447,          Ordnance 3/,(NA)
32000,Nevada,450,        Nondurable goods manufacturing,18209
32000,Nevada,453,          Food and kindred products,3734
32000,Nevada,456,          Tobacco products,(D)
32000,Nevada,459,          Textile mill products,(D)
32000,Nevada,462,          Apparel and other textile products,1285
32000,Nevada,465,          Paper and allied products,681
32000,Nevada,468,          Printing and publishing,6695
32000,Nevada,471,          Chemicals and allied products,1462
32000,Nevada,474,          Petroleum and coal products,168
32000,Nevada,477,          Rubber and miscellaneous plastics products,4029
32000,Nevada,480,          Leather and leather products,84
32000,Nevada,500,      Transportation and public utilities,61604
32000,Nevada,510,        Railroad transportation,771
32000,Nevada,520,        Trucking and warehousing,11355
32000,Nevada,530,        Water transportation,(D)
32000,Nevada,540,        Other transportation,(D)
32000,Nevada,541,          Local and interurban passenger transit,11675
32000,Nevada,542,          Transportation by air,11897
32000,Nevada,543,"          Pipelines, except natural gas",(D)
32000,Nevada,544,          Transportation services,4717
32000,Nevada,560,        Communications,13097
32000,Nevada,570,"        Electric, gas, and sanitary services",7527
32000,Nevada,610,      Wholesale trade,41997
32000,Nevada,620,      Retail trade,200886
32000,Nevada,621,        Building materials and garden equipment,7588
32000,Nevada,622,        General merchandise stores,20047
32000,Nevada,623,        Food stores,24366
32000,Nevada,624,        Automotive dealers and service stations,19851
32000,Nevada,625,        Apparel and accessory stores,10022
32000,Nevada,626,        Home furniture and furnishings stores,9121
32000,Nevada,627,        Eating and drinking places,66959
32000,Nevada,628,        Miscellaneous retail,42932
32000,Nevada,700,"      Finance, insurance, and real estate",122974
32000,Nevada,710,        Depository and nondepository institutions,18956
32000,Nevada,730,"        Other finance, insurance, and real estate",104018
32000,Nevada,731,          Security and commodity brokers,4037
32000,Nevada,732,          Insurance carriers,7826
32000,Nevada,733,"          Insurance agents, brokers, and services",7636
32000,Nevada,734,          Real estate,49408
32000,Nevada,735,"          Combined real estate, insurance, etc. 4/",(NA)
32000,Nevada,736,          Holding and other investment offices,35111
32000,Nevada,800,      Services,516907
32000,Nevada,805,        Hotels and other lodging places,219258
32000,Nevada,810,        Personal services,22868
32000,Nevada,815,        Private households,5748
32000,Nevada,820,        Business services,77436
32000,Nevada,825,"        Automotive repair, services, and parking",12784
32000,Nevada,830,        Miscellaneous repair services,5206
32000,Nevada,835,        Amusement and recreation services,41586
32000,Nevada,840,        Motion pictures,4186
32000,Nevada,845,        Health services,55451
32000,Nevada,850,        Legal services,8301
32000,Nevada,855,        Educational services,5922
32000,Nevada,860,        Social services 5/,10895
32000,Nevada,865,"        Museums, botanical, zoological gardens",245
32000,Nevada,870,        Membership organizations,7923
32000,Nevada,875,        Engineering and management services 6/,35284
32000,Nevada,880,        Miscellaneous services,3814
32000,Nevada,900,    Government and government enterprises,130538
32000,Nevada,910,      Federal civilian,15145
32000,Nevada,920,      Military,11563
32000,Nevada,930,      State and local,103830
32000,Nevada,931,        State government,25841
32000,Nevada,932,        Local government,77989
33000,New Hampshire,,Employment by place of work,
33000,New Hampshire,10,Total employment (number of jobs),783545
33000,New Hampshire,,By type,
33000,New Hampshire,20,  Wage and salary employment,637473
33000,New Hampshire,40,  Proprietors employment,146072
33000,New Hampshire,50,    Farm proprietors employment,3078
33000,New Hampshire,60,    Nonfarm proprietors employment 2/,142994
33000,New Hampshire,,By industry,
33000,New Hampshire,70,  Farm employment,4718
33000,New Hampshire,80,  Nonfarm employment,778827
33000,New Hampshire,90,    Private nonfarm employment,692161
33000,New Hampshire,100,"      Agricultural services, forestry, and fishing",9111
33000,New Hampshire,110,        Agricultural services,7718
33000,New Hampshire,120,        Forestry and fishing,1393
33000,New Hampshire,121,          Forestry,911
33000,New Hampshire,122,          Fishing,482
33000,New Hampshire,200,      Mining,711
33000,New Hampshire,210,        Metal mining,(D)
33000,New Hampshire,220,        Coal mining,0
33000,New Hampshire,230,        Oil and gas extraction,179
33000,New Hampshire,240,"        Nonmetallic minerals, except fuels",(D)
33000,New Hampshire,300,      Construction,48122
33000,New Hampshire,310,        General building contractors,10436
33000,New Hampshire,320,        Heavy construction contractors,3079
33000,New Hampshire,330,        Special trade contractors,34607
33000,New Hampshire,400,      Manufacturing,111431
33000,New Hampshire,410,        Durable goods manufacturing,80369
33000,New Hampshire,413,          Lumber and wood products,6058
33000,New Hampshire,417,          Furniture and fixtures,1382
33000,New Hampshire,420,"          Stone, clay, and glass products",2601
33000,New Hampshire,423,          Primary metal industries,5466
33000,New Hampshire,426,          Fabricated metal products,8798
33000,New Hampshire,429,          Industrial machinery and equipment,17324
33000,New Hampshire,432,          Electronic and other electric equipment,21622
33000,New Hampshire,435,          Motor vehicles and equipment,2275
33000,New Hampshire,438,          Other transportation equipment,1008
33000,New Hampshire,441,          Instruments and related products,10206
33000,New Hampshire,444,          Miscellaneous manufacturing industries,3629
33000,New Hampshire,447,          Ordnance 3/,(NA)
33000,New Hampshire,450,        Nondurable goods manufacturing,31062
33000,New Hampshire,453,          Food and kindred products,2993
33000,New Hampshire,456,          Tobacco products,0
33000,New Hampshire,459,          Textile mill products,2527
33000,New Hampshire,462,          Apparel and other textile products,1490
33000,New Hampshire,465,          Paper and allied products,4308
33000,New Hampshire,468,          Printing and publishing,7889
33000,New Hampshire,471,          Chemicals and allied products,1498
33000,New Hampshire,474,          Petroleum and coal products,196
33000,New Hampshire,477,          Rubber and miscellaneous plastics products,8516
33000,New Hampshire,480,          Leather and leather products,1645
33000,New Hampshire,500,      Transportation and public utilities,26172
33000,New Hampshire,510,        Railroad transportation,393
33000,New Hampshire,520,        Trucking and warehousing,7751
33000,New Hampshire,530,        Water transportation,(D)
33000,New Hampshire,540,        Other transportation,(D)
33000,New Hampshire,541,          Local and interurban passenger transit,3698
33000,New Hampshire,542,          Transportation by air,3477
33000,New Hampshire,543,"          Pipelines, except natural gas",(D)
33000,New Hampshire,544,          Transportation services,1443
33000,New Hampshire,560,        Communications,5088
33000,New Hampshire,570,"        Electric, gas, and sanitary services",3955
33000,New Hampshire,610,      Wholesale trade,36140
33000,New Hampshire,620,      Retail trade,150200
33000,New Hampshire,621,        Building materials and garden equipment,6584
33000,New Hampshire,622,        General merchandise stores,17668
33000,New Hampshire,623,        Food stores,23224
33000,New Hampshire,624,        Automotive dealers and service stations,15602
33000,New Hampshire,625,        Apparel and accessory stores,6414
33000,New Hampshire,626,        Home furniture and furnishings stores,6739
33000,New Hampshire,627,        Eating and drinking places,41106
33000,New Hampshire,628,        Miscellaneous retail,32863
33000,New Hampshire,700,"      Finance, insurance, and real estate",57671
33000,New Hampshire,710,        Depository and nondepository institutions,9031
33000,New Hampshire,730,"        Other finance, insurance, and real estate",48640
33000,New Hampshire,731,          Security and commodity brokers,5204
33000,New Hampshire,732,          Insurance carriers,9546
33000,New Hampshire,733,"          Insurance agents, brokers, and services",6086
33000,New Hampshire,734,          Real estate,23512
33000,New Hampshire,735,"          Combined real estate, insurance, etc. 4/",(NA)
33000,New Hampshire,736,          Holding and other investment offices,4292
33000,New Hampshire,800,      Services,252603
33000,New Hampshire,805,        Hotels and other lodging places,10898
33000,New Hampshire,810,        Personal services,13880
33000,New Hampshire,815,        Private households,4404
33000,New Hampshire,820,        Business services,49993
33000,New Hampshire,825,"        Automotive repair, services, and parking",8465
33000,New Hampshire,830,        Miscellaneous repair services,4322
33000,New Hampshire,835,        Amusement and recreation services,18208
33000,New Hampshire,840,        Motion pictures,2108
33000,New Hampshire,845,        Health services,57066
33000,New Hampshire,850,        Legal services,5673
33000,New Hampshire,855,        Educational services,24631
33000,New Hampshire,860,        Social services 5/,16609
33000,New Hampshire,865,"        Museums, botanical, zoological gardens",491
33000,New Hampshire,870,        Membership organizations,7949
33000,New Hampshire,875,        Engineering and management services 6/,22965
33000,New Hampshire,880,        Miscellaneous services,4941
33000,New Hampshire,900,    Government and government enterprises,86666
33000,New Hampshire,910,      Federal civilian,8186
33000,New Hampshire,920,      Military,4426
33000,New Hampshire,930,      State and local,74054
33000,New Hampshire,931,        State government,23881
33000,New Hampshire,932,        Local government,50173
34000,New Jersey,,Employment by place of work,
34000,New Jersey,10,Total employment (number of jobs),4748598
34000,New Jersey,,By type,
34000,New Jersey,20,  Wage and salary employment,4057425
34000,New Jersey,40,  Proprietors employment,691173
34000,New Jersey,50,    Farm proprietors employment,9408
34000,New Jersey,60,    Nonfarm proprietors employment 2/,681765
34000,New Jersey,,By industry,
34000,New Jersey,70,  Farm employment,18927
34000,New Jersey,80,  Nonfarm employment,4729671
34000,New Jersey,90,    Private nonfarm employment,4125661
34000,New Jersey,100,"      Agricultural services, forestry, and fishing",36822
34000,New Jersey,110,        Agricultural services,34528
34000,New Jersey,120,        Forestry and fishing,2294
34000,New Jersey,121,          Forestry,757
34000,New Jersey,122,          Fishing,1537
34000,New Jersey,200,      Mining,2934
34000,New Jersey,210,        Metal mining,(D)
34000,New Jersey,220,        Coal mining,8
34000,New Jersey,230,        Oil and gas extraction,(D)
34000,New Jersey,240,"        Nonmetallic minerals, except fuels",1739
34000,New Jersey,300,      Construction,214406
34000,New Jersey,310,        General building contractors,44320
34000,New Jersey,320,        Heavy construction contractors,17164
34000,New Jersey,330,        Special trade contractors,152922
34000,New Jersey,400,      Manufacturing,482654
34000,New Jersey,410,        Durable goods manufacturing,200006
34000,New Jersey,413,          Lumber and wood products,6454
34000,New Jersey,417,          Furniture and fixtures,7709
34000,New Jersey,420,"          Stone, clay, and glass products",17154
34000,New Jersey,423,          Primary metal industries,11153
34000,New Jersey,426,          Fabricated metal products,31766
34000,New Jersey,429,          Industrial machinery and equipment,35027
34000,New Jersey,432,          Electronic and other electric equipment,29573
34000,New Jersey,435,          Motor vehicles and equipment,6516
34000,New Jersey,438,          Other transportation equipment,4938
34000,New Jersey,441,          Instruments and related products,33980
34000,New Jersey,444,          Miscellaneous manufacturing industries,15736
34000,New Jersey,447,          Ordnance 3/,(NA)
34000,New Jersey,450,        Nondurable goods manufacturing,282648
34000,New Jersey,453,          Food and kindred products,36199
34000,New Jersey,456,          Tobacco products,(D)
34000,New Jersey,459,          Textile mill products,8820
34000,New Jersey,462,          Apparel and other textile products,21487
34000,New Jersey,465,          Paper and allied products,21669
34000,New Jersey,468,          Printing and publishing,62047
34000,New Jersey,471,          Chemicals and allied products,97944
34000,New Jersey,474,          Petroleum and coal products,5749
34000,New Jersey,477,          Rubber and miscellaneous plastics products,26395
34000,New Jersey,480,          Leather and leather products,(D)
34000,New Jersey,500,      Transportation and public utilities,304096
34000,New Jersey,510,        Railroad transportation,1668
34000,New Jersey,520,        Trucking and warehousing,84933
34000,New Jersey,530,        Water transportation,10291
34000,New Jersey,540,        Other transportation,110259
34000,New Jersey,541,          Local and interurban passenger transit,37330
34000,New Jersey,542,          Transportation by air,48847
34000,New Jersey,543,"          Pipelines, except natural gas",129
34000,New Jersey,544,          Transportation services,23953
34000,New Jersey,560,        Communications,72760
34000,New Jersey,570,"        Electric, gas, and sanitary services",24185
34000,New Jersey,610,      Wholesale trade,304552
34000,New Jersey,620,      Retail trade,720511
34000,New Jersey,621,        Building materials and garden equipment,27240
34000,New Jersey,622,        General merchandise stores,68204
34000,New Jersey,623,        Food stores,123877
34000,New Jersey,624,        Automotive dealers and service stations,60495
34000,New Jersey,625,        Apparel and accessory stores,56510
34000,New Jersey,626,        Home furniture and furnishings stores,39584
34000,New Jersey,627,        Eating and drinking places,190274
34000,New Jersey,628,        Miscellaneous retail,154327
34000,New Jersey,700,"      Finance, insurance, and real estate",452044
34000,New Jersey,710,        Depository and nondepository institutions,75108
34000,New Jersey,730,"        Other finance, insurance, and real estate",376936
34000,New Jersey,731,          Security and commodity brokers,56430
34000,New Jersey,732,          Insurance carriers,61847
34000,New Jersey,733,"          Insurance agents, brokers, and services",39949
34000,New Jersey,734,          Real estate,151902
34000,New Jersey,735,"          Combined real estate, insurance, etc. 4/",(NA)
34000,New Jersey,736,          Holding and other investment offices,66808
34000,New Jersey,800,      Services,1607642
34000,New Jersey,805,        Hotels and other lodging places,78804
34000,New Jersey,810,        Personal services,75348
34000,New Jersey,815,        Private households,28723
34000,New Jersey,820,        Business services,391871
34000,New Jersey,825,"        Automotive repair, services, and parking",40551
34000,New Jersey,830,        Miscellaneous repair services,18497
34000,New Jersey,835,        Amusement and recreation services,83098
34000,New Jersey,840,        Motion pictures,14086
34000,New Jersey,845,        Health services,372036
34000,New Jersey,850,        Legal services,52421
34000,New Jersey,855,        Educational services,90634
34000,New Jersey,860,        Social services 5/,78661
34000,New Jersey,865,"        Museums, botanical, zoological gardens",1975
34000,New Jersey,870,        Membership organizations,60148
34000,New Jersey,875,        Engineering and management services 6/,204001
34000,New Jersey,880,        Miscellaneous services,16788
34000,New Jersey,900,    Government and government enterprises,604010
34000,New Jersey,910,      Federal civilian,67960
34000,New Jersey,920,      Military,28796
34000,New Jersey,930,      State and local,507254
34000,New Jersey,931,        State government,139500
34000,New Jersey,932,        Local government,367754
35000,New Mexico,,Employment by place of work,
35000,New Mexico,10,Total employment (number of jobs),964919
35000,New Mexico,,By type,
35000,New Mexico,20,  Wage and salary employment,781167
35000,New Mexico,40,  Proprietors employment,183752
35000,New Mexico,50,    Farm proprietors employment,15227
35000,New Mexico,60,    Nonfarm proprietors employment 2/,168525
35000,New Mexico,,By industry,
35000,New Mexico,70,  Farm employment,21910
35000,New Mexico,80,  Nonfarm employment,943009
35000,New Mexico,90,    Private nonfarm employment,740685
35000,New Mexico,100,"      Agricultural services, forestry, and fishing",12154
35000,New Mexico,110,        Agricultural services,11402
35000,New Mexico,120,        Forestry and fishing,752
35000,New Mexico,121,          Forestry,(D)
35000,New Mexico,122,          Fishing,(D)
35000,New Mexico,200,      Mining,19260
35000,New Mexico,210,        Metal mining,1718
35000,New Mexico,220,        Coal mining,1644
35000,New Mexico,230,        Oil and gas extraction,14348
35000,New Mexico,240,"        Nonmetallic minerals, except fuels",1550
35000,New Mexico,300,      Construction,59517
35000,New Mexico,310,        General building contractors,16632
35000,New Mexico,320,        Heavy construction contractors,8669
35000,New Mexico,330,        Special trade contractors,34216
35000,New Mexico,400,      Manufacturing,48569
35000,New Mexico,410,        Durable goods manufacturing,33117
35000,New Mexico,413,          Lumber and wood products,2096
35000,New Mexico,417,          Furniture and fixtures,1121
35000,New Mexico,420,"          Stone, clay, and glass products",3220
35000,New Mexico,423,          Primary metal industries,1260
35000,New Mexico,426,          Fabricated metal products,2852
35000,New Mexico,429,          Industrial machinery and equipment,2334
